token	idf
chinois	1.8142475957319202
chinoises	2.0360963453482768
chinoises chimie	2.513217600067939
chirac	2.513217600067939
chirped	2.513217600067939
chirurgical	2.513217600067939
chirurgicale	2.0360963453482768
chirurgicales	2.513217600067939
chirurgie	1.8142475957319202
chirurgien	2.2121876044039577
chirurgiens	2.0360963453482768
choc	2.2121876044039577
chocolats	2.513217600067939
chocs	2.2121876044039577
choisi	1.5589750906286142
choisies	2.2121876044039577
choisir	1.6681195600536822
choisira	2.513217600067939
choisis	2.0360963453482768
choisissent	2.513217600067939
choix	1.282768678689665
cholesterol	2.513217600067939
cholesteryl	2.513217600067939
cholestérol	2.2121876044039577
cholestérolémie	2.513217600067939
choquer	2.513217600067939
chose	1.6101276130759954
choses	2.2121876044039577
chris	2.513217600067939
christelle	2.513217600067939
christian	1.8142475957319202
christine	1.8142475957319202
christophe	1.6681195600536822
christèle	2.513217600067939
chromatographie	2.513217600067939
chrome	2.513217600067939
chromophore	2.2121876044039577
chronique	2.513217600067939
chroniques	2.0360963453482768
chrono	2.513217600067939
chrono environnement	2.513217600067939
chronologie	2.2121876044039577
chu	1.6101276130759954
chuter	2.513217600067939
chymosine	2.513217600067939
chypriotes	2.513217600067939
châlons en champagne	2.513217600067939
château	2.513217600067939
châteauroux	2.513217600067939
châtenay malabry	2.513217600067939
chèvres	2.513217600067939
chêne	2.513217600067939
chômé	2.513217600067939
ciat	2.513217600067939
cible	1.6101276130759954
ciblent	2.513217600067939
cibler	2.513217600067939
cibles	1.7350663496842953
ciblé	2.513217600067939
ciblée	2.2121876044039577
ciblées	2.0360963453482768
ciblés	1.9111576087399766
cic it	2.513217600067939
cicatrisation	2.513217600067939
cie	2.513217600067939
ciel	2.0360963453482768
cigs	2.513217600067939
ciliaire	2.513217600067939
ciment	2.513217600067939
ciments	2.513217600067939
cinq	1.008067621748033
cinquantaine	1.8142475957319202
cinquante	2.0360963453482768
cinquantenaire	2.2121876044039577
cinquième	1.6681195600536822
cinéma	2.513217600067939
cinétique	2.513217600067939
cirad	1.6681195600536822
circle	2.513217600067939
circonstance	2.513217600067939
circuit	2.513217600067939
circuits	1.9111576087399766
circulaire	2.2121876044039577
circulante	2.513217600067939
circulantes	2.513217600067939
circulation	1.7350663496842953
circulations	2.513217600067939
circule	2.2121876044039577
circumnavigation	2.513217600067939
cirimat	2.513217600067939
cis	2.513217600067939
cisaillement	2.2121876044039577
citadelles	2.513217600067939
citadin	2.513217600067939
citations	2.513217600067939
citer	2.0360963453482768
citoyen	1.7350663496842953
citoyenne	2.513217600067939
citoyens	2.2121876044039577
citroën	2.2121876044039577
cité	2.2121876044039577
civil	1.8142475957319202
civile	1.6101276130759954
civiles	1.9111576087399766
civilisations	2.513217600067939
civils	1.9111576087399766
cjd	2.513217600067939
clair	2.513217600067939
clairance	2.513217600067939
claire	2.513217600067939
clairement	2.0360963453482768
clara	2.513217600067939
classe	1.471824914909714
classement	1.9111576087399766
classements	2.513217600067939
classent	2.513217600067939
classes	1.8142475957319202
classification	2.513217600067939
classique	1.4340363540203143
classiquement	2.0360963453482768
classiques	1.3992742477611022
classé	2.513217600067939
classés	2.513217600067939
claude	1.6101276130759954
claustres	2.513217600067939
clermont ferrand	1.9111576087399766
clichés	2.513217600067939
client	2.0360963453482768
clients	1.257945094964633
clientèle	2.513217600067939
clignotant	2.513217600067939
climat	1.212187604403958
climate	2.513217600067939
climatique	1.212187604403958
climatiques	1.282768678689665
climatisation	2.513217600067939
climatisées	2.513217600067939
climatologie	2.513217600067939
climatologues	2.2121876044039577
climats	2.2121876044039577
clinical	2.513217600067939
cliniciens cet	2.513217600067939
clinique	1.3992742477611022
cliniquement	2.513217600067939
cliniques	1.7350663496842953
cloche	2.513217600067939
cloud	2.513217600067939
cls	2.513217600067939
club	2.2121876044039577
clubs	2.2121876044039577
clubtex	2.2121876044039577
cluster	1.6101276130759954
clusters	2.2121876044039577
clé	1.4340363540203143
clés	1.6101276130759954
clôturera	2.2121876044039577
clôturée	2.513217600067939
cm	1.8142475957319202
cm cic	2.513217600067939
cm1k	2.513217600067939
cmip 5	2.513217600067939
cnam	2.2121876044039577
cnaol	2.513217600067939
cnes	1.471824914909714
cnes cnes	2.513217600067939
cniel	2.513217600067939
cnr	2.513217600067939
cnrm game	2.513217600067939
cnrs	0.7497896065050017
cnrs académie	2.513217600067939
cnrs aix marseille	2.513217600067939
cnrs cea université	2.513217600067939
cnrs cea uvsq	2.0360963453482768
cnrs cnes ird omp université	2.513217600067939
cnrs cnes météo	2.513217600067939
cnrs ecole	1.9111576087399766
cnrs ens	2.0360963453482768
cnrs ensicaen	2.513217600067939
cnrs espci	1.9111576087399766
cnrs haida	2.513217600067939
cnrs insa	2.2121876044039577
cnrs institut	2.2121876044039577
cnrs ird université	2.513217600067939
cnrs observatoire	2.513217600067939
cnrs saint gobain	1.9111576087399766
cnrs umpc inserm	2.513217600067939
cnrs université	1.151489764050346
cnrs universités	2.0360963453482768
cnrs upmc ens ecole	2.513217600067939
cnrs upmc espci	2.513217600067939
cnrs upmc inserm	2.513217600067939
cnrst	2.513217600067939
co concepteur	2.513217600067939
co construire	2.513217600067939
co directeur	2.513217600067939
co dirige	1.9111576087399766
co dirigée	2.513217600067939
co détient	2.513217600067939
co développée	2.513217600067939
co finance	2.513217600067939
co financé	2.513217600067939
co fondateur	2.513217600067939
co fondateurs	2.513217600067939
co fondé	2.513217600067939
co labellisé	1.9111576087399766
co labellisés	2.513217600067939
co mandataires	2.513217600067939
co organisé	2.2121876044039577
co produits	2.0360963453482768
co responsable	2.513217600067939
co signée	2.513217600067939
co écrit	2.513217600067939
co2	1.5589750906286142
coaching	2.513217600067939
coag	2.2121876044039577
coagulant	2.2121876044039577
coagulante	2.513217600067939
coagulantes	2.513217600067939
coagulants	2.513217600067939
coagulation	2.2121876044039577
coaguler	2.513217600067939
cobot	2.513217600067939
cocagne	2.513217600067939
coche	2.513217600067939
cochon	2.513217600067939
cocotier	2.513217600067939
cocotte minute	2.513217600067939
codant	1.9111576087399766
code	2.0360963453482768
codes	1.9111576087399766
codée	2.513217600067939
coefficient	2.513217600067939
coeur	0.7573427443954476
cofinancés	2.513217600067939
cogitation	2.513217600067939
cogiter	2.513217600067939
cognet	2.513217600067939
cognimem	2.513217600067939
cognitifs	2.513217600067939
cognition	2.513217600067939
cognitive	2.0360963453482768
cognitives	2.2121876044039577
cohabitent	2.513217600067939
coherent	2.513217600067939
cohorte	2.513217600067939
cohortes	2.2121876044039577
cohérence	1.7350663496842953
cohérente	2.2121876044039577
cohérentes	2.0360963453482768
cohérents	2.2121876044039577
cohésion	2.513217600067939
coiffant	2.513217600067939
coiffe	2.513217600067939
coiffées	2.513217600067939
coindreau	2.513217600067939
col	2.2121876044039577
colasse	2.513217600067939
cold	2.2121876044039577
coli	2.513217600067939
colin	2.513217600067939
collaborant	2.513217600067939
collaborateur	2.513217600067939
collaborateurs	1.6681195600536822
collaboratif	1.8142475957319202
collaboratifs	1.9111576087399766
collaboration	0.7350663496842954
collaborations	1.4340363540203143
collaborative	2.2121876044039577
collabore	2.513217600067939
collaborent	2.2121876044039577
collaborer	1.6681195600536822
collaborons	2.513217600067939
collagène	2.513217600067939
collantes	2.513217600067939
colleaux	2.513217600067939
collecte	2.0360963453482768
collecter	1.5589750906286142
collectif	1.8142475957319202
collectifs	2.513217600067939
collection	1.7350663496842953
collective	1.6681195600536822
collectivement	2.513217600067939
collectives	2.0360963453482768
collectivité	2.0360963453482768
collectivités	1.6681195600536822
collectées	1.5589750906286142
coller	2.513217600067939
collision	2.513217600067939
colloque	1.282768678689665
colloques	2.0360963453482768
colloïdale	2.513217600067939
collège	1.9111576087399766
collègue	2.2121876044039577
collègues	1.257945094964633
collégiens	2.513217600067939
collés	2.2121876044039577
colmar	2.513217600067939
colo rectum	2.513217600067939
colombie	1.9111576087399766
colonel	2.513217600067939
colonies	2.513217600067939
colonisation	2.513217600067939
colonne	2.2121876044039577
colonnes	2.513217600067939
colorant	2.2121876044039577
colorants	2.2121876044039577
colorimétrie	2.513217600067939
colossal	2.2121876044039577
colossale	2.513217600067939
colporter	2.513217600067939
colza	2.0360963453482768
colzauprot	2.513217600067939
comac	2.513217600067939
comanche	2.513217600067939
combat	2.513217600067939
combattre	2.513217600067939
combes	2.513217600067939
combien	1.6681195600536822
combinaison	2.0360963453482768
combinaisons	1.9111576087399766
combinant	2.0360963453482768
combinatoire	2.513217600067939
combine	2.513217600067939
combiner	1.7350663496842953
combiné	2.513217600067939
combinée	2.513217600067939
combinées	2.513217600067939
combler	2.2121876044039577
combustible	1.6101276130759954
combustibles	2.0360963453482768
combustion	2.0360963453482768
comité	1.6681195600536822
comités	2.513217600067939
commande	2.513217600067939
commandement	2.2121876044039577
commandement gestion	2.513217600067939
commandes	2.0360963453482768
commandé	2.513217600067939
commandées	2.513217600067939
comme	0.28022148967578514
commelin	2.513217600067939
commence	1.471824914909714
commencent	2.0360963453482768
commencer	1.151489764050346
commencer fusion	2.513217600067939
commencera	2.2121876044039577
commencions	2.513217600067939
commencèrent	2.513217600067939
commencé	0.9817386830256839
commencée	2.513217600067939
comment	0.9334340034511289
commençaient	2.513217600067939
commençait	2.513217600067939
commençant	2.2121876044039577
commençons	2.2121876044039577
commerce	1.6101276130759954
commercer	2.513217600067939
commerces	2.513217600067939
commercial	1.9111576087399766
commerciale	1.7350663496842953
commerciales	1.7350663496842953
commercialisation	1.471824914909714
commercialise	1.6101276130759954
commercialiser	1.6681195600536822
commercialisé	2.2121876044039577
commercialisée	2.513217600067939
commercialisés	2.2121876044039577
commerciaux	1.7350663496842953
commettaient	2.513217600067939
commis	2.513217600067939
commission	1.7350663496842953
commissions	2.513217600067939
commun	1.3992742477611022
communauté	1.1909983053340196
communautés	1.8142475957319202
commune	1.7350663496842953
communes	1.8142475957319202
communication	1.471824914909714
communications	1.471824914909714
communiquer	2.2121876044039577
communs	2.2121876044039577
communément	2.513217600067939
compact	2.2121876044039577
compacte	2.513217600067939
compactes	2.513217600067939
compacts	2.513217600067939
compagnie	1.6681195600536822
compagnies	2.513217600067939
compagnon	2.2121876044039577
compagnons	2.2121876044039577
companies	2.513217600067939
comparable	2.2121876044039577
comparables	2.2121876044039577
comparaison	2.513217600067939
comparaisons	2.2121876044039577
comparant	2.513217600067939
compare	2.2121876044039577
comparer	1.9111576087399766
comparé	1.7350663496842953
comparée	2.2121876044039577
compatible	1.9111576087399766
compatibles	2.513217600067939
compensation	2.513217600067939
compenser	2.0360963453482768
compilant	2.513217600067939
compiler	2.513217600067939
complet	2.0360963453482768
complets	2.2121876044039577
complexe	1.257945094964633
complexes	1.1909983053340196
complexes 8ème	2.513217600067939
complexes une	2.513217600067939
complexité	1.9111576087399766
complication	2.513217600067939
complications	2.2121876044039577
compliqué	2.0360963453482768
complète	1.3992742477611022
complètement	1.6681195600536822
complètent	2.513217600067939
complètes	2.513217600067939
complément	1.9111576087399766
complémentaire	1.8142475957319202
complémentaires	1.4340363540203143
complémentaires ingénierie	2.513217600067939
complémentarité	2.2121876044039577
complémentarités	2.513217600067939
compléments	1.9111576087399766
compléter	2.2121876044039577
complété	2.513217600067939
complétée	2.513217600067939
comportait	2.513217600067939
comportant	2.2121876044039577
comporte	1.7350663496842953
comportement	1.151489764050346
comportementales	2.513217600067939
comportements	1.9111576087399766
comportent	2.0360963453482768
comporter	2.513217600067939
composant	1.7350663496842953
composante	1.9111576087399766
composantes	2.0360963453482768
composants	1.212187604403958
compose	2.2121876044039577
composent	2.2121876044039577
composite	2.2121876044039577
composites	1.7350663496842953
composition	1.471824914909714
composé	1.3090976174120141
composée	1.6101276130759954
composées	1.9111576087399766
composés	1.6101276130759954
comprenant	2.0360963453482768
comprend	1.5589750906286142
comprendre	0.8319763626923518
comprenez	2.2121876044039577
comprenons	2.513217600067939
compresseur	2.513217600067939
compression	2.2121876044039577
compris	1.4340363540203143
comprise	2.513217600067939
compromis	2.513217600067939
compréhension	1.3090976174120141
comptabilité	2.513217600067939
comptable	2.513217600067939
comptait	2.513217600067939
comptant	2.513217600067939
compte	0.6936736645260704
comptent	2.0360963453482768
compter	1.6101276130759954
comptera	2.2121876044039577
compterait	2.513217600067939
comptes	2.0360963453482768
comptons	2.513217600067939
compté	2.513217600067939
computational	2.2121876044039577
computer	2.513217600067939
computing	2.2121876044039577
compétences	1.008067621748033
compétent	2.513217600067939
compétitifs	2.513217600067939
compétition	2.0360963453482768
compétitives	2.513217600067939
compétitivité	0.7070376260840519
compétitivité agroparistech	2.513217600067939
comte	2.513217600067939
comtois	2.513217600067939
comté	2.513217600067939
concentration	1.8142475957319202
concentrations	1.6681195600536822
concentre	2.513217600067939
concentrent	2.513217600067939
concentrer	2.0360963453482768
concentré	2.0360963453482768
concentrée	2.2121876044039577
concentrés	2.513217600067939
concept	1.3090976174120141
concepteur	2.0360963453482768
concepteurs	1.9111576087399766
conception	0.9569150993006518
concepts	1.6101276130759954
conceptuelle	2.513217600067939
concernait	2.513217600067939
concernant	1.0360963453482765
concerne	1.7350663496842953
concernent	1.6681195600536822
concerneront	2.513217600067939
concerné	2.513217600067939
concernée	2.513217600067939
concernées	2.0360963453482768
concernés	1.6681195600536822
concession	2.2121876044039577
concevoir	0.9569150993006518
concevons	2.513217600067939
conchyculteurs	2.513217600067939
concilier	2.0360963453482768
concitoyens	2.513217600067939
conclu	2.513217600067939
concluent ils	2.513217600067939
conclusion	2.2121876044039577
conclusion creathes	2.513217600067939
conclusion de	2.513217600067939
conclusions	1.9111576087399766
conclut	1.8142475957319202
conclut elle	2.513217600067939
conclut il	1.8142475957319202
conclut il iles	2.513217600067939
conclut il ingénierie	2.513217600067939
conclut il learninglab	2.513217600067939
conclut il physique	2.513217600067939
conclut il stratobus	2.513217600067939
concombres	2.513217600067939
concourant	2.513217600067939
concourir	2.0360963453482768
concours	1.282768678689665
concret	2.513217600067939
concrète	2.513217600067939
concrètement	2.2121876044039577
concrètes	1.8142475957319202
concrétise	2.513217600067939
concrétisent	2.513217600067939
concrétiser	2.2121876044039577
concrétisé	2.513217600067939
concrétisée	2.513217600067939
concurrence	2.0360963453482768
concurrencer	2.513217600067939
concurrent	2.2121876044039577
concurrentes	2.0360963453482768
concurrentiel	2.513217600067939
concurrents	1.9111576087399766
condensée	2.2121876044039577
condes	2.513217600067939
condiments	2.513217600067939
condition	2.2121876044039577
conditionne	2.2121876044039577
conditionnement	1.9111576087399766
conditionneurs	2.513217600067939
conditionnées	2.513217600067939
conditions	0.9450158760009439
conducteur	1.9111576087399766
conducteurs	2.513217600067939
conduction	2.2121876044039577
conductivité	2.513217600067939
conductrices	2.513217600067939
conduira	2.2121876044039577
conduire	1.212187604403958
conduisait	2.513217600067939
conduisant	2.513217600067939
conduisent	2.2121876044039577
conduit	0.9111576087399766
conduite	1.9111576087399766
conduites	2.2121876044039577
conduits	2.513217600067939
conference	2.0360963453482768
confiance	2.2121876044039577
confiant jus	2.513217600067939
confiants	2.513217600067939
confidentialité	2.513217600067939
confient	2.513217600067939
configuration	2.0360963453482768
configurations	2.513217600067939
confinement	2.0360963453482768
confinée	2.513217600067939
confirmant	2.513217600067939
confirmation	2.513217600067939
confirme	1.9111576087399766
confirment	2.0360963453482768
confirmer	1.7350663496842953
confirmé	2.2121876044039577
confirmée	2.513217600067939
confié	2.0360963453482768
confiées	2.513217600067939
conflits	2.513217600067939
confondre	2.513217600067939
confondues	2.2121876044039577
conformation	2.513217600067939
conformer	2.513217600067939
conformité	2.513217600067939
conformément	2.513217600067939
confort	2.2121876044039577
confortables	2.2121876044039577
confronter	2.0360963453482768
confrontons	2.513217600067939
confronté	1.7350663496842953
confrontée	2.0360963453482768
confrontées	2.2121876044039577
confrontés	1.4340363540203143
confrères	2.513217600067939
confèrent	2.513217600067939
conférant	2.513217600067939
conférence	1.133006358356333
conférences	1.23446399911511
conférenciers	2.513217600067939
congo	2.513217600067939
congress	2.513217600067939
congrès	1.282768678689665
congé	2.513217600067939
congélation	2.513217600067939
congénitale	2.513217600067939
congénères	2.513217600067939
conique	2.513217600067939
conjoint	2.0360963453482768
conjointement	1.7350663496842953
conjointes	2.513217600067939
conjonction	2.513217600067939
conjuguer	2.513217600067939
connaissaient	2.513217600067939
connaissais	2.513217600067939
connaissait	2.2121876044039577
connaissance	1.367089564389701
connaissances	1.0660595687257197
connaissant	2.513217600067939
connaissent	1.7350663496842953
connaisseurs	2.2121876044039577
connaissez	2.0360963453482768
connaissions	2.2121876044039577
connaissons	2.2121876044039577
connaît	1.3992742477611022
connaître	1.212187604403958
connected	2.513217600067939
connecting	2.513217600067939
connectique	2.513217600067939
connecté	2.2121876044039577
connectée	2.2121876044039577
connectées	2.513217600067939
connectés	2.2121876044039577
connexion	2.2121876044039577
connexions	2.0360963453482768
connu	1.5589750906286142
connue	2.2121876044039577
connues	1.9111576087399766
connus	1.8142475957319202
conquièrent	2.513217600067939
conquérir	2.513217600067939
conquête	2.2121876044039577
consacre	2.2121876044039577
consacrent	2.513217600067939
consacrer	2.2121876044039577
consacré	1.7350663496842953
consacrée	1.513217600067939
consacrées	2.2121876044039577
consacrés	2.2121876044039577
conscience	1.8142475957319202
conscient	2.513217600067939
consciente	2.513217600067939
conscients	2.513217600067939
conseil	1.151489764050346
conseille	2.513217600067939
conseiller	1.8142475957319202
conseillère	2.2121876044039577
conseillée	2.513217600067939
conseils	1.9111576087399766
conservant	2.2121876044039577
conservateurs	2.2121876044039577
conservation	1.6681195600536822
conservatoire	2.2121876044039577
conserver	1.6681195600536822
conservions	2.513217600067939
conservées	2.513217600067939
considère	2.2121876044039577
considèrent	2.2121876044039577
considérable	1.8142475957319202
considérablement	1.6681195600536822
considérables	1.9111576087399766
considérant	2.513217600067939
considération	2.513217600067939
considérer	2.0360963453482768
considéré	2.2121876044039577
considérée	2.0360963453482768
considérées	2.0360963453482768
considérés	2.0360963453482768
consignes	2.513217600067939
consistance	2.513217600067939
consistant	1.9111576087399766
consiste	1.23446399911511
consister	2.2121876044039577
consistera	2.513217600067939
consisté	1.7350663496842953
consoles	2.513217600067939
consolide	2.513217600067939
consolider	2.0360963453482768
consommables	2.513217600067939
consommaient	2.513217600067939
consommant	2.513217600067939
consommateur	1.5589750906286142
consommateurs	1.471824914909714
consommation	1.133006358356333
consommations	2.513217600067939
consommatrices	2.513217600067939
consomme	2.2121876044039577
consomment	1.8142475957319202
consommer	2.0360963453482768
consommer 9	2.513217600067939
consommé	2.513217600067939
consommée	2.2121876044039577
consommés	2.2121876044039577
consortium	1.513217600067939
constamment	2.513217600067939
constant	2.0360963453482768
constants	2.2121876044039577
constat	1.3992742477611022
constatant	2.513217600067939
constate	1.5589750906286142
constate t il	2.0360963453482768
constatent	2.2121876044039577
constater	1.7350663496842953
constats	2.513217600067939
constaté	2.2121876044039577
constatée	2.513217600067939
constellium	2.513217600067939
constituait	2.0360963453482768
constituant	2.513217600067939
constituants	2.2121876044039577
constitue	1.23446399911511
constitue t il	2.513217600067939
constituent	1.367089564389701
constituer	2.513217600067939
constituera	2.513217600067939
constituerait	2.2121876044039577
constitution	2.513217600067939
constitué	1.282768678689665
constituée	1.6681195600536822
constituées	2.2121876044039577
constitués	1.9111576087399766
constructeur	2.0360963453482768
constructeurs	2.0360963453482768
constructibilité	2.513217600067939
construction	1.23446399911511
construction réhabilitation aménagement	2.513217600067939
constructions	2.513217600067939
construire	1.5589750906286142
construisent	2.2121876044039577
construisons	2.513217600067939
construit	1.5589750906286142
construite	1.8142475957319202
construites	2.513217600067939
construits	2.513217600067939
consultant	2.2121876044039577
consultants	2.513217600067939
consultation	2.513217600067939
consulter	2.2121876044039577
consumer s	2.513217600067939
conséquence	2.0360963453482768
conséquences	1.4340363540203143
conséquent	1.151489764050346
conséquents	2.513217600067939
contact	1.282768678689665
contacter	2.513217600067939
contacts	1.6101276130759954
contacté	2.2121876044039577
contactée	2.513217600067939
contaminants	2.513217600067939
contamination	2.513217600067939
contaminent	2.513217600067939
contaminé	2.513217600067939
contaminée	2.513217600067939
contaminées	2.513217600067939
contenant	1.8142475957319202
conteneur	2.513217600067939
contenir	2.2121876044039577
contente	2.513217600067939
contenter	1.8142475957319202
contents	2.513217600067939
contenu	1.5589750906286142
contenus	2.2121876044039577
contest	2.513217600067939
conteste	2.513217600067939
contester	2.513217600067939
contexte	0.7003042434250835
contiennent	2.513217600067939
contient	2.0360963453482768
continent	1.6681195600536822
continentale	2.513217600067939
continentales	2.0360963453482768
continentaux	2.0360963453482768
continents	2.513217600067939
contingent	2.513217600067939
continu	1.6681195600536822
continue	1.5589750906286142
continue une	2.513217600067939
continuer	2.2121876044039577
continues	2.513217600067939
continuité	1.8142475957319202
continus	2.513217600067939
continuum	2.2121876044039577
contourner	2.513217600067939
contours	2.513217600067939
contraction	2.2121876044039577
contradictoires	2.2121876044039577
contrainte	1.9111576087399766
contraintes	1.3090976174120141
contraire	1.7350663496842953
contrairement	1.7350663496842953
contraste	2.513217600067939
contrastées	2.2121876044039577
contrastés	2.513217600067939
contrat	1.5589750906286142
contrats	1.5589750906286142
contre	1.1707949192457328
contrecarrer	2.513217600067939
contrer	2.513217600067939
contribuant	1.9111576087399766
contribue	1.9111576087399766
contribuent	2.0360963453482768
contribuer	1.5589750906286142
contribuera	2.2121876044039577
contribueront	2.513217600067939
contribution	1.7350663496842953
contributions	2.2121876044039577
contribué	2.2121876044039577
control	2.513217600067939
controverse	2.513217600067939
controverses	2.513217600067939
contrées	2.513217600067939
contrôle	1.0818538359089518
contrôlent	2.513217600067939
contrôler	1.3992742477611022
contrôlé	2.2121876044039577
contrôlée	1.7350663496842953
contrôlée quatre	2.513217600067939
contrôlées	2.0360963453482768
convaincre	1.8142475957319202
convaincu	1.8142475957319202
convaincu dépistage	2.513217600067939
convaincus	2.2121876044039577
convection	2.513217600067939
convections	2.513217600067939
convention	1.4340363540203143
conventionnel	2.513217600067939
conventionnels	2.513217600067939
conventions	2.513217600067939
convenu	2.513217600067939
convergence	2.0360963453482768
convergences	2.513217600067939
conversationnel	2.513217600067939
conversations	2.513217600067939
conversion	2.2121876044039577
converties	2.513217600067939
convertir	2.513217600067939
convertissant	2.513217600067939
conviction	2.2121876044039577
convivial	2.513217600067939
convoité	2.513217600067939
convoyeurs	2.2121876044039577
convoyées	2.513217600067939
conçoit	1.6101276130759954
conçoivent	2.513217600067939
conçu	0.9947036601900515
conçue	1.8142475957319202
conçus	1.3992742477611022
cook	2.513217600067939
cookies	2.513217600067939
coop	2.513217600067939
coopérants	2.513217600067939
coopératif	2.2121876044039577
coopération	1.367089564389701
coopérations	1.9111576087399766
coopérative	2.0360963453482768
coopératives	1.8142475957319202
coordinateur	1.7350663496842953
coordination	1.8142475957319202
coordinatrice	1.9111576087399766
coordonnant	2.513217600067939
coordonne	1.9111576087399766
coordonner	1.8142475957319202
coordonné	1.3992742477611022
coordonnée	1.9111576087399766
coordonnés	2.2121876044039577
copenhague	2.513217600067939
copies	2.513217600067939
copolymère	2.513217600067939
copolymères	2.513217600067939
copper	2.513217600067939
coque	2.2121876044039577
coqueugniot	2.513217600067939
coquille	2.513217600067939
coquilles	2.513217600067939
corde	2.513217600067939
cordier	2.513217600067939
corinne	2.513217600067939
corino	2.513217600067939
coriolis	2.513217600067939
cornée	2.513217600067939
cornées	2.513217600067939
coronographes	2.513217600067939
coronographiques	2.513217600067939
corps	1.471824914909714
corpusculaire	2.513217600067939
correctement	2.513217600067939
correctives	2.513217600067939
correspond	2.0360963453482768
correspondait	2.2121876044039577
correspondant	2.2121876044039577
correspondants	2.513217600067939
corresponde	2.513217600067939
correspondent	1.9111576087399766
corriger	2.2121876044039577
corrigé	2.513217600067939
corrélation	2.513217600067939
corrélations	2.513217600067939
corrélé	2.513217600067939
corrélée	2.513217600067939
corse	2.513217600067939
cortex	2.2121876044039577
cortico nasale	2.513217600067939
cortège	2.513217600067939
corvée	2.513217600067939
corée	1.9111576087399766
coréen	2.513217600067939
coréens	2.513217600067939
cosmetic	2.513217600067939
cosmetics	2.513217600067939
cosmeto food	2.513217600067939
cosmiques	2.2121876044039577
cosmologie	2.513217600067939
cosmétique	1.6681195600536822
cosmétiques	1.7350663496842953
cosmétologie	2.513217600067939
cote	2.2121876044039577
cou	2.513217600067939
couche	1.8142475957319202
couches	1.8142475957319202
coucous	2.513217600067939
couler	2.513217600067939
couleur	1.9111576087399766
couleurs	2.0360963453482768
coulisses	2.0360963453482768
coulées	2.513217600067939
council	1.9111576087399766
councils	2.513217600067939
coup	1.513217600067939
coupe	2.513217600067939
couper	2.2121876044039577
couplage	1.9111576087399766
couplant	2.513217600067939
couple	2.513217600067939
coupler	2.513217600067939
couplé	2.513217600067939
couplée	2.2121876044039577
couplées	2.513217600067939
couplés	2.0360963453482768
coupure	2.513217600067939
coupée	2.513217600067939
coupés	2.2121876044039577
courage	2.513217600067939
courait	2.513217600067939
couramment	2.2121876044039577
courant	1.1707949192457328
courante	1.9111576087399766
courantes	2.513217600067939
courants	2.513217600067939
courbes	2.513217600067939
courbure	2.513217600067939
coureaud	2.513217600067939
couronne	2.513217600067939
courons	2.513217600067939
courrons	2.513217600067939
cours	0.5003803753627668
course	1.6101276130759954
courses	2.2121876044039577
court	2.0360963453482768
court moyen	2.513217600067939
courtes	1.9111576087399766
courts	1.9111576087399766
couse	2.513217600067939
cousu	2.513217600067939
cousus	2.513217600067939
couvercle	2.513217600067939
couvert	2.513217600067939
couverte	2.513217600067939
couvertes	2.0360963453482768
couverts	2.513217600067939
couverture	1.8142475957319202
couvrait	2.513217600067939
couvrant	2.0360963453482768
couvre	1.7350663496842953
couvrent	1.8142475957319202
couvrir	1.9111576087399766
couvrira	2.513217600067939
couvriront	2.513217600067939
cova	2.513217600067939
covariances	2.513217600067939
coventry	2.513217600067939
coïncidé	2.513217600067939
coût	1.282768678689665
coûte	2.2121876044039577
coûtent	2.513217600067939
coûteuse la	2.513217600067939
coûteuse un	2.513217600067939
coûteux	1.8142475957319202
coûteux cellules	2.513217600067939
coûts	1.471824914909714
cpa	2.513217600067939
crayon	2.513217600067939
crci	2.513217600067939
crea	2.513217600067939
creathes	2.513217600067939
creuse	2.513217600067939
creusot	2.513217600067939
creux	2.513217600067939
criant	2.513217600067939
criblage	2.0360963453482768
crier	2.513217600067939
criquet	2.513217600067939
crise	1.7350663496842953
crises	2.0360963453482768
cristal	2.513217600067939
cristalline	2.2121876044039577
cristallines	2.513217600067939
cristallins	2.513217600067939
cristalliser	2.513217600067939
cristaux	1.9111576087399766
critique	2.2121876044039577
critiques	1.6681195600536822
critère	2.0360963453482768
critères	1.8142475957319202
croirait	2.513217600067939
croire	1.513217600067939
crois	2.513217600067939
croise	2.2121876044039577
croisement	2.2121876044039577
croisements	2.513217600067939
croisière	2.513217600067939
croissance	1.0508196021689828
croissant	2.0360963453482768
croissante	2.0360963453482768
croissants	2.513217600067939
croisé	1.9111576087399766
croisés	2.2121876044039577
croit	2.513217600067939
crops	2.513217600067939
croquettes	2.513217600067939
croyez	2.513217600067939
croyez moi	2.513217600067939
croître	1.6681195600536822
croûte	2.513217600067939
cru	2.0360963453482768
crucial	2.0360963453482768
cruciale	2.513217600067939
cruciales	2.513217600067939
crues	2.513217600067939
crus	2.513217600067939
crusta	2.513217600067939
crustacés	2.513217600067939
crvm	2.513217600067939
cryosat	2.513217600067939
cryosphère	2.513217600067939
cryptographie	2.513217600067939
crânien	2.513217600067939
crâniennes	2.513217600067939
crâniens	2.513217600067939
crèche	2.513217600067939
crèches	2.513217600067939
créant	1.513217600067939
créateur	1.7350663496842953
créateurs	1.6681195600536822
créatif	2.2121876044039577
créatifs	2.2121876044039577
création	0.9004337433482035
créative	2.513217600067939
créativité	1.6681195600536822
créativité un	2.513217600067939
créatrice	2.513217600067939
